Com1,Com2
-2.776419558892875,-0.8020214063834473
-2.7542375325521338,-0.8552638248814429
-2.738688965990819,-0.6559667175404598
-3.4570878998389096,-0.6052505431723718
-2.6971612769557893,-0.6460728750181289
-2.615379842496549,-0.5539644623430717
-2.6189132811341165,-0.8868933357633069
-2.792489680301929,-0.8118349236658204
-2.689610360603989,-0.5297425490068124
-2.820101487793291,-0.7382901153545881
-2.4498672518212863,-0.9018948636809637
-2.437686659113053,-0.4446843547971069
-1.8494844816254046,-0.11894154205114078
12.281407644338454,1.3176546999492964
2.9875459291419446,9.354388319028393
-2.3911944913212233,0.5711746037041859
3.483040558241514,7.777573327490821
2.8054994904604786,7.981203825246992
-2.5404087305916994,-0.30998803670767777
-2.554541516908925,-1.2944441903667447
0.17311602752900698,4.471954687488387
-2.3164464181283853,-0.5116177019745334
-1.5104220344654242,-0.34397507313649056
-2.805713534968023,-0.7834287422700632
-2.6787291115448504,-0.6910776777541524
-1.7205191504274644,-0.199649185230516
-2.7273019433104415,-0.8224087679711253
-2.6301860612566594,-0.9518502211940512
3.778899464251595,9.112359470865966
-1.9882094067135525,-0.5984673499569433
-3.0309235566917816,-0.9803241188141621
-2.869363620065143,-0.8986102947693376
-1.922354501504312,0.1173715698185003
2.5131187783083777,7.834996942569454
-1.9868745520899953,-0.1701743933837723
-2.373100179312654,-0.7686389462432432
-2.2636529097138967,-0.3880202246715868
-2.775101275749455,-0.7893823032693222
12.893409998955875,2.358889281962352
-2.765057884999579,-0.8068004997056164
-2.696014775206322,-1.8591984365072787
-2.3660417748052054,-0.44128552378731933
-2.64567844743443,-0.6847521968737759
11.741829542185302,0.771791040923733
-3.0005215249432458,-1.0561621905013356
11.765776480924448,0.9839386037566111
-1.8242992691801054,0.03360683534444034
11.956420203843974,1.131946062748982
-2.8839461674636575,-0.7455875281006493
21.279615310845237,-5.959508870954132
-2.1827947474327343,-0.7154978095868924
-1.8829653173759606,-0.1960982833868335
-1.9393148205504964,-0.21367184151187957
-1.992292266709146,-0.22920440389035993
-2.3018569282564383,-0.43675637055020383
3.3345637573521603,10.596024364020053
-2.5585580253505222,-0.6517503113306518
-2.0057197963464763,-0.2410557707269483
-2.407519926150376,-0.47998450299743595
-2.6630999847642696,-1.0133620717246627
-0.14811424796477926,3.59571878273171
-2.480849269836243,-0.8464652969711689
-2.380414952773176,-0.23564045574761358
-2.7939346083880445,-0.657906629633856
-2.092966383674904,-0.8765109267760031
-2.6353666125604382,-0.668167200310735
-2.66840609074613,-0.7499549756458765
-2.3979946299264845,-0.5174772775440581
-2.7979746332755027,-0.8382607807241257
-1.7453460131446534,0.04124735530535972
4.562896725809311,10.158169836926175
-1.948064434773032,0.027367389019605646
0.3953486480665343,6.810361185575964
-2.6817890937425544,-0.4607008726417612
-1.7776021664163133,0.033916016261391485
-2.496679169004754,-0.38754517974948915
-2.7063428079176557,-0.6969985848587212
3.3063268494389235,8.552400129712446
-1.9308418851397346,-0.7208413755391905
-2.465002144512407,-0.8811659629346467
-2.59555878825179,-0.5852405658538741
-2.5395214415639495,-0.5417497768231728
16.27533509195369,-2.902401351333907
-2.869438578521042,-0.7998571782410149
-1.4132001001182093,-0.3890283278200461
-2.775125111458674,-0.7858394592819407
-1.7905372218921585,-0.061670462067085166
-1.929272051752389,-0.23448028344733754
-1.9281074201603905,-0.2246752506532511
-2.8303191457658214,-0.8020696272629616
11.241161304581876,-0.41447618452984286
-3.05526045127788,-0.9172232176512377
20.641320047396526,-4.529750671767015
-2.3764802672071035,-0.61884482153509
-2.7410489282877926,-0.7816020602393301
-2.8666531675780065,-0.8140432317832987
-2.5081104124027496,-0.966786626623799
-3.0127255864188074,-1.0246476646969433
2.213803717988221,8.486906173506204
-1.7969382200163626,-0.2595806929019757
0.34368885309793124,5.823763335377422
-2.782982482388063,-0.7003533181603353
-2.447805015518543,-1.112343816965933
-2.8839461674636575,-0.7455875281006493
3.9867035022665993,9.638012732818245
13.993608251719502,2.041489186396401
-2.240003687910576,-0.6049887292910695
-2.4562810232185743,-0.5315229818858734
-2.830349458648861,-0.8611904733712181
-1.851169830414513,-0.44675362840978805
-2.4071904406216724,-0.3752592764868331
-2.3285230481515313,-0.385611281344812
-2.53823588301971,-0.6025710903038851
-2.861813716367083,-0.98403533901805
-2.364877143213207,-0.4314804909932329
-2.8278356621862044,-0.7879423677364887
12.632724702481939,3.569960188155556
-2.230094506543589,-0.3207942394762267
-2.517644920156406,-0.5213139741019401
20.8669074762001,-5.130691161085929
-2.8273005163069924,-0.8291795033890003
-2.7840611822999826,-0.8512521632809773
-2.8567974794570836,-0.7920673638765904
-3.22966718553665,-1.148413149434093
-2.630573338898924,-0.7163989717147521
-2.3073048734823143,-0.5392515712746635
-2.6026669832816456,-0.6262379406171249
-2.8244228355673973,-0.8394920231158239
-2.3422416797914707,-0.6418634939944353
-2.3186665473756096,-0.5344724779524944
-2.90443360541165,-0.9188582641354595
-2.3079960734376086,-0.44044388110632254
-2.7378034572344054,-0.7765493657623106
-2.0398718459696554,-0.26515717549762047
-3.0096183231901468,-0.9007801163777672
13.184454521116493,3.6418467805376626
-2.805182896862082,-0.9825661786013021
21.50205983292781,-7.03609833790733
-1.9895429082275764,-0.2939468295560765
-2.047539451665833,-0.3337212843679346
-2.2925463849411165,-0.4990233344915782
-2.1055561562286806,0.014803144311214465
11.665535744869443,2.1278192655487023
-1.8116870277939188,-0.0008896283687838369
-2.1235998420275446,-0.343186172748295
-2.3368837034437964,-0.5426282444218641
-2.7646135438814414,-1.1013880326946008
-2.074511754335761,-0.4052055327330681
-2.7017520424367256,-0.6715357299384416
-2.7570373109763904,-1.2769846767710116
0.9350492112259005,5.156075824794533
13.57958970482114,2.446422050281772
-2.045922381856496,-0.4589551982630156
-2.4888610873296275,-0.7161593005730911
21.429441945217114,-5.4977102872646455
-2.815233765497336,-1.1545848227786
-1.784392184923551,-0.03588467939750517
-2.1641407130182575,-0.3072802467426847
20.72289269292863,-5.6092497036916305
-2.9830716444825325,-0.8098218913772505
-2.204660424660262,-0.48597407258385145
-1.8853980147257168,0.5065624574288257
-2.399667278379311,-0.5394027049674874
-2.4433444119362018,-0.5669641312123704
1.573846391004683,5.711652659187846
-3.0989113114410594,-0.9726399094057968
13.979617999994272,2.3184276227184846
-2.053878782992052,-0.20513530082758685
-1.9394336021323375,-0.5085937584134735
-1.7465106447366519,0.03144232251127327
-2.1805421025826828,-0.40667828199473427
-2.1926928784067314,-0.3527558093510741
-2.762148193897362,-0.7774008061276878
-2.73876137704821,-0.6536359509008729
-2.0850063686067797,-0.9047697570564319
-2.695936676451888,-1.074208865798212
-3.088963865598777,-1.0345948329362094
-2.9292980935844524,-0.8456252530613131
-2.4794414166296934,-0.4329982749554788
-2.3166033629889564,-0.4646370860000823
