0,1,2,3,4,5,6,7,8,9
-1.363611002806825,0.1120490586262449,0.38195897918307603,-0.16098087238027434,0.1183763222697851,0.23775201129296025,0.057350847669012106,0.3390019341998921,0.12453456770187661,0.028554596066224062
-1.5972420668164755,0.14003726014525283,0.18780100116365997,-0.3340213496636461,0.003081482714484138,0.18807295051139697,0.025248197891339124,0.15297082932107786,0.02830594693065132,-0.053799566070669616
-0.9429949677504486,-0.4097959678353418,0.4198358788090322,-0.11715368072349763,0.1685371378200725,0.3487988018748328,0.06395586238896588,0.7177675276588945,0.1391226101976434,0.057783836281579716
1.6148402694128159,-3.559834505218891,-0.6359140588678731,2.2249508111062433,-0.39623408141051775,-1.1056988708544737,0.33827492604367454,-0.3206538825978891,-0.3590505933694791,-0.0790207133017865
-1.5664042117710306,0.18480229183357852,0.2575606946453604,-0.33591308499598255,0.00957071572174204,0.1963728222730026,0.002678714455612895,0.10612962357626604,0.04303078207613135,-0.022700005229860015
-0.8458215201079746,-0.4959573447747902,0.36740944184643237,-0.16568641255716632,0.2077784690214199,0.41167685110798785,0.09095720363099452,0.8832955199340528,0.10665628079230596,-0.004148106253951387
-1.1143869353097893,-0.8358687245712056,0.5471567497251039,0.04572242722096035,-0.28432272610198567,0.09071490952899462,0.09595972135266709,0.12107897324465024,0.009309203699441878,-0.037903837424885525
-1.9045346759772912,0.7935321408980063,0.35146583255427855,-0.26185357595184355,0.03278097603895888,0.09486875685083557,-0.04807582026172075,-0.24050013015954655,0.10917985055358528,0.09322913283072744
-1.2459796883851673,-0.28283610730731157,0.3236356004273564,-0.2820045144076631,0.00016110115955719493,0.2453032102859979,0.021909808620578362,0.30579205273097226,0.0723187961532649,0.02189181394722816
-1.378772289045449,-0.11518515116218027,0.30523796992931856,-0.26583955537988513,0.009983715531555479,0.22388049567788115,0.016729127745076035,0.27084654226584093,0.013064923844770432,-0.10144121575379585
-0.6387100902284442,0.44130756134808447,-1.359127359790129,1.1264094172016628,0.4945523671408693,-0.6155360966511217,0.05993648726803869,0.19132711365395097,-0.16094317345036685,-0.09038604323645782
-0.7917574851565695,-0.5203327349420481,0.3930627375388381,-0.16477174654149526,0.2603339747581154,0.4069194779113344,0.0759362184599117,0.9389713900729686,0.1305115841563255,0.03010414050722064
0.37479904663166835,-0.6735136980003954,-1.5042877569746003,1.3844262981541058,0.6233691716084282,-0.5363606078705494,0.15675683600947574,0.9761055957838944,-0.18944659998166882,-0.04100788524294445
4.017128087198313,-2.5774501121071003,0.4398731332074868,-0.4476619895956065,1.7070082765329881,0.19489905566887636,-1.1524198641994485,-0.6624268005032379,-0.2898827875239789,-1.3119387558777649
5.859355176648634,-1.195524361989656,-1.8027934483883696,-2.449315519739729,2.2540489844443683,2.7503781244893304,-0.7274828430011699,-0.3492935424326094,-0.046291209015846366,-0.21153681174048133
2.072485806832396,-2.859657493969329,-1.2110597746270604,1.352308200158854,0.10420753863545183,-0.3245569401634705,0.4500986647338613,0.37453789127402287,0.3452556749321763,1.1748932845119897
7.913512241811292,1.3556159499732872,2.295510253357204,-0.2564381949255889,2.249085823322244,-0.49181338326011953,1.4506485662769923,-1.2905456865645055,-1.124540077601084,-0.9740035087736372
6.763299690945779,-2.7693349915156933,-0.7831913567591726,-1.372307170035346,1.3856087544933744,2.0480609589878775,-0.6157882193831492,-2.0698243088405444,0.5041110001785305,0.7953541608051551
-1.2822123680763033,-0.20808371868668682,0.27923023716724293,-0.38994031367188875,0.006861059459261533,0.261741849119028,0.0523434899000873,0.2560678256835756,0.06826388684591594,0.0019717919361001398
-0.9509662301495005,-1.6821011476134382,0.9140912413380087,0.45744859499338,-0.7444923385425622,-0.18698476127843527,0.18305201020681935,-0.3796466827095196,-0.049188817191107514,-0.05099900679004301
3.1557545907990727,0.3770377750675009,1.6187291990051011,-1.277246379014155,-0.29520284688603216,0.1800536103271601,-0.27355961848874155,1.5416509126980429,-3.0237005774104997,1.8713289480865911
-2.1262786381120957,1.027326817469649,0.30804024644850275,-0.3527538885595982,-0.04732363727130148,0.027882540397288533,-0.05523714284375037,-0.4972100724156132,0.09383302413598134,0.15417578155235054
0.3986426555574573,-0.3379193047141183,-1.962876130261373,1.6743636155230863,0.6849737995690538,-0.7666315608348093,0.1793733583186154,0.7224288790316648,-0.2340732795640429,-0.07892168522354408
-0.962750406465297,0.48974101318812946,-1.1323777164343152,0.7182648366042539,0.36369687168045056,-0.44395216415497396,-0.030882793895241165,0.13171504322190705,-0.2538377643305842,-0.22279391312621089
-2.3169259504357065,1.3339421270324734,0.1780552964064106,-0.263520089313848,-0.022100054171245144,-0.09867464917353759,-0.09537732110281984,-0.6622473240704142,0.03675789950018613,0.06804864650761026
0.3761065122121141,-0.5936425243598303,-1.5989513167131875,1.4625913686680023,0.6274434385569264,-0.5787008809115642,0.18432742893405596,0.9450111635429314,-0.20069388667734656,-0.03847460397948421
-1.2391817915708938,-0.013204214857126176,0.40636873516600464,-0.1173489961381628,0.15992027077442383,0.24970561854507642,0.059604377188148594,0.4473570534680166,0.1790052246762854,0.11402847786015255
-1.139942814194713,-0.880682479196759,0.5497611613326632,0.06953267940417954,-0.3128031967162014,0.06244716895976002,0.07776285179119065,0.09144612563572574,0.0031887264231969035,-0.023999303798476007
10.4297166459991,2.4145633787568945,-0.11951091745557026,0.4276763785074374,0.9269520956033552,-2.85286949315217,0.538001358888659,-1.2779997820797364,1.452490923676764,0.03882842506060311
-0.2541525916314249,0.14611265452657773,-1.7199978186655802,1.3486504363525897,0.564123071490339,-0.7329568574512553,0.08032712533278037,0.3505307662704766,-0.23310051361886483,-0.10109414128979818
-2.235672622032234,1.2157509531294546,-0.09131690170973959,-0.20091467614031347,-0.01979584065200269,-0.12295800056617504,-0.10456269618763736,-0.5725814498242571,-0.05519059473529699,-0.04473396109023865
-1.9252850035143403,0.6364038732264969,0.21896492438445583,-0.3482664487524347,-0.034530857762673235,0.11513588875540728,-0.060529881181928695,-0.19231800575623811,0.004977727305579395,-0.040055979051861465
-1.2639732715566174,-0.1826726953115059,0.36762581525070304,-0.40749447747036777,-0.017281036064123186,0.2184534679043888,0.04365819778168706,0.12529253638228188,0.06131777296691378,0.056745216832498654
8.79739314174088,-1.5946285147955535,1.120178661779352,1.4389597408911565,-1.5435856238736227,4.526386129965146,-4.891848509471261,-2.5294955121741416,-3.217995539973627,2.366094114563537
