0,1,2,3,4,5,6,7,8,9
-0.5031421460909454,-0.23404873559163783,-0.29605595271358504,-0.11561726932586844,-0.16008155687460016,0.37111183663451697,-0.20790621628358766,-0.3649768765373585,0.2521097523542685,0.15035965742322402
-0.599286597425145,-0.08423536353463859,-0.3581536380429518,0.03998110424004913,-0.17591530758309787,0.05679504041278058,-0.0649061126779215,-0.33823581595373586,0.09836713877351243,0.1514090080284321
-0.2631451163519053,-0.6275804991688164,-0.06079945794557685,-0.33773495101034723,-0.38690652477932824,0.6963372057685172,-0.4210528901135929,-0.6502322708025623,0.32674898826554444,0.17159006651050288
1.055243182346283,-1.379350689959624,2.7107908665447535,0.3412221292063571,0.36620785572005743,-0.9247974429722363,-0.12564278910110088,1.2927647196508605,0.4497329392105433,-0.1919534224125647
-0.538545361005576,-0.18146559131725837,-0.42764810916278645,-0.06549087415238389,-0.19983104684443087,0.1512420342787541,0.023439729091876027,-0.2844095079836054,0.07535217162226814,-0.12519130026989053
-0.2336318912650898,-0.6792445075974232,0.04381094566022219,-0.38921987330893437,-0.38744807309040014,0.745114662968504,-0.6427387460953544,-0.7486034377202612,0.2900140095595518,0.3067863819590712
-0.1910339306068401,-0.7781109451423245,-0.15880606747684534,-0.2501806213719708,-0.46726523789260904,0.38212213047091087,-0.12986952516816364,-0.25980542486497715,0.1830988927222091,-0.05984915431200681
-0.7657889971228674,0.20238141665647444,-0.6736448778062643,0.16695574230798177,0.0544340028754202,-0.03642582645761405,0.2812545721685218,0.001359773956141397,0.10472165869769484,-0.10996730452380304
-0.3204607547129083,-0.5392806040789186,-0.28481059184314744,-0.22877244395855986,-0.41956445309889784,0.388649877697978,-0.01929468621410933,-0.45464183272133674,0.13007283349751228,-0.2425263798849298
-0.42150447951360664,-0.3831422704744091,-0.3430022044288278,-0.2612402620544302,-0.24393203227967356,0.2534494933210212,-0.1331846632231348,-0.2730731974338523,0.175767880474758,-0.13304055914590346
-0.4293694557747795,0.8588164743291714,1.7028782090330659,0.029329624659510584,0.6919242139811543,-0.36465146632975287,-0.28623606802815355,0.19581491882490507,0.28554596068764465,0.06964733100026481
-0.21262700297654594,-0.7174819111264241,0.10537419969677514,-0.40048090688982957,-0.35246191420587186,0.7852622349485192,-0.7849426617271409,-0.7966841083185195,0.25445110452955694,0.44901725913583973
0.12192073583851444,0.06349561357377885,2.6801052546087885,-0.37801087472552986,0.4102398764410717,0.25295078642466756,-1.205048675869176,-0.3193620682327927,0.16254543101180685,0.35411897214927146
2.0412481464852608,-0.8214552241711884,-0.5388732412126832,-1.4243238162786764,2.26647049258772,-2.024373360089898,1.7425915180830243,-0.27048192422257195,0.45066919711961156,-0.09302405496835271
2.580394371593373,0.24396765225331898,-1.4335308087502752,-0.5382050656962015,-0.24943016681085464,-2.165787073304192,-1.7543562609133523,-1.6949498763576498,1.2446780735877414,-0.8368506140615519
1.1251987200867737,-1.3052268466947565,2.67445665844147,1.4450187582184033,-1.1349266920609722,0.01633644489421101,1.8430908803156212,-0.47132191768402065,0.20911006128697357,-1.2999761302556465
2.41218403964446,0.881870010846498,-1.9524884762957562,-0.061462768625797796,1.9430459388532304,0.8270706452028962,-2.5205582051955306,0.033831037161297865,1.72383557833967,-0.07988229825611065
2.8768083139133496,0.01895159668367202,-1.3711827418232199,2.1241817250972836,-0.9603553100445813,-2.769148663965922,0.617633706766397,-1.468982819269982,1.601558809974818,0.1361562693827783
-0.32388704311990013,-0.531976590843865,-0.32426748969666686,-0.19440188852782497,-0.40468763720864054,0.32661898240044357,-0.0021457461737361006,-0.42769413478179774,0.021872540928996126,-0.3490154429059478
0.03996897895706226,-1.1910362916977086,-0.12469318424698983,-0.17310761466950472,-0.546777182993583,0.18439633604370725,0.012016816182444696,0.23243954476113102,0.2081576239675952,-0.06671507373977724
